molecule_chembl_id,canonical_smiles,activity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,activityclass,index_x,value_x,property_x,scaffold_train_test_label_x,random_train_test_label_x,index_y,value_y,property_y,scaffold_train_test_label_y,random_train_test_label_y
,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,,,,,,,,5821.0,2.9,logd,train,test,,,,,
,O=C1NCNC1(c1ccccc1)c1ccccc1,,,,,,,,,,,,,7724.0,6.1474,solubility,test,train
,O=C1NCNC12c1ccccc1CCc1ccccc12,,,,,,,,,,,,,5434.0,4.7271,solubility,test,train
,O=C1NC[C@@H](COc2cc3[nH]c(C(=O)N[C@H](CO)c4ccc(C(=O)O)cc4)cc3cc2Cl)O1,,,,,,,,9596.0,-1.86,logd,test,train,,,,,
,O=C1NCc2c(-c3cnc4[nH]cc(Cc5ccccc5)c4c3)c[nH]c21,,,,,,,,8441.0,4.0,logd,test,train,,,,,
,O=C1NN(c2ccccc2)C(=O)C1c1ccccc1,,,,,,,,,,,,,6500.0,5.4046,solubility,train,train
,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,,,,,,,,,,,,,760.0,6.3726,solubility,test,train
,O=C1NS(=O)(=O)Cc2ccccc21,,,,,,,,,,,,,10138.0,7.7504,solubility,train,train
,O=C1NS(=O)(=O)c2ccccc21,,,,,,,,,,,,,9702.0,7.36,solubility,train,train
,O=C1N[C@@]2(CC[C@@H]3C[C@@H]32)n2c1c1c(c(O)c2=O)C(=O)N(Cc2ccc(F)c(Cl)c2)CC1,,,,,,,,,,,,,1497.0,4.5051,solubility,train,test
,O=C1N[C@H](c2ccccc2)C(=O)N1c1ccc(F)c(C(F)F)c1,,,,,,,,8216.0,3.5,logd,train,train,,,,,
,O=C1N[C@]2(CC[C@H]3C[C@H]32)n2c1c1c(c(O)c2=O)C(=O)N(Cc2ccc(F)c(Cl)c2)CC1,,,,,,,,,,,,,1328.0,4.4914,solubility,train,test
,O=C1Nc2ccc(Br)cc2C1=O,,,,,,,,,,,,,9212.0,7.0038,solubility,train,train
CHEMBL208034,O=C1Nc2ccc(C(=O)O)cc2C1=O,active,191.142,0.5196000000000001,2.0,3.0,7.602059991327962,active,,,,,,,,,,
,O=C1Nc2ccc(Cl)cc2C(=O)N2CCCC12,,,,,,,,,,,,,14565.0,4.301,solubility,train,train
,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,,,,,,,,,,,,,2871.0,4.9979000000000005,solubility,train,train
,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,,,,,,,,,,,,,5942.0,5.05,solubility,train,train
,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,,,,,,,5923.0,2.445,logd,train,test,2795.0,5.397466666666666,solubility,train,train
,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1[N+]1(CCO)CCOCC1,,,,,,,,,,,,,6630.0,5.4825,solubility,train,train
,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O,,,,,,,,,,,,,6489.0,5.4,solubility,train,train
,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,,,,,,,,,,,,,7333.0,5.9297,solubility,train,train
CHEMBL325480,O=C1Nc2ccc(I)cc2C1=O,active,273.029,1.426,1.0,2.0,7.602059991327962,active,,,,,,,,,,
,O=C1Nc2ccc(S(=O)(=O)N3CCC[C@@H]3CNc3ccccc3)cc2C1=O,,,,,,,,13820.0,2.4,logd,train,train,,,,,
,O=C1Nc2ccc(S(=O)(=O)N3CCC[C@@H]3COc3ccccc3)cc2C1=O,,,,,,,,13821.0,2.7,logd,train,train,,,,,
,O=C1Nc2cccc3cccc1c23,,,,,,,,,,,,,6886.0,5.6507,solubility,test,train
,O=C1Nc2ccccc2/C1=C/c1ccc2cn[nH]c2c1,,,,,,,,,,,,,2205.0,3.4283,solubility,test,train
,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,,,,,,,,,,,,,849.0,2.761,solubility,train,test
,O=C1Nc2ccccc2B(O)N1c1ccccc1,,,,,,,,13822.0,1.4,logd,test,train,,,,,
,O=C1Nc2ccccc2C(=O)N2CC(O)CC12,,,,,,,,,,,,,14567.0,6.633,solubility,train,train
,O=C1Nc2ccccc2C(=O)N2CCCC12,,,,,,,,,,,,,11807.0,5.255,solubility,train,test
,O=C1Nc2ccccc2C1(O)c1ccccc1,,,,,,,,13823.0,1.71,logd,train,train,,,,,
,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,,,,,,,,,,,,,6111.0,5.1724,solubility,test,train
,O=C1Nc2ccccc2C1=O,,,,,,,,,,,,,10382.0,8.0161,solubility,train,train
,O=C1Nc2ccccc2CN1C[C@H]1CC[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1,,,,,,,,,,,,,672.0,3.0,solubility,train,test
,O=C1Nc2ccccc2CO1,,,,,,,,,,,,,9576.0,7.2625,solubility,test,test
,O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,,,,,,,,,,,,,5923.0,5.0382,solubility,train,train
,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,,,,,,,,,,,,,850.0,3.0244,solubility,train,train
,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2cn[nH]c2c1,,,,,,,,,,,,,1894.0,4.4636,solubility,train,train
,O=C1O/C(=C2/C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,,,,,,,,,,,,,9538.0,7.2341,solubility,train,train
,O=C1O/C(=C\c2ccccc2)c2ccccc21,,,,,,,,,,,,,7154.0,5.8264,solubility,train,train
,O=C1OC(=O)c2ccccc21,,,,,,,,,,,,,10015.0,7.61,solubility,test,test
,O=C1OC(C(O)C(O)CO)C(O)C1O,,,,,,,,,,,,,14545.0,9.393,solubility,test,test
,O=C1OC(C(O)CO)C(O)=C1O,,,,,,,,,,,,,11542.0,8.195,solubility,train,train
,O=C1OC(C(O)CO)C(O)=C1OCCCCCCO[N+](=O)[O-],,,,,,,,6556.0,-1.93,logd,train,train,,,,,
,O=C1OC(C(O)CO)C(O)=C1OCCCOc1no[n+]([O-])c1-c1ccccc1,,,,,,,,1436.0,-1.35,logd,train,train,,,,,
,O=C1OC(C(O)CO)C(OCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])=C1O,,,,,,,,6557.0,0.66,logd,train,test,,,,,
,O=C1OC(C(O)CO)C(OCCCCCCO[N+](=O)[O-])=C1O,,,,,,,,6558.0,0.76,logd,train,train,,,,,
,O=C1OC(C(O)CO)C(OCCCO[N+](=O)[O-])=C1O,,,,,,,,1435.0,-0.55,logd,train,test,,,,,
,O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2-c2ccccc2)=C1O,,,,,,,,6754.0,1.13,logd,train,train,,,,,
,O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)=C1O,,,,,,,,6104.0,0.98,logd,train,train,,,,,
,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,,,,,,,,,,,,,6617.0,5.91815,solubility,train,train
,O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,,,,,,,,,,,,,13700.0,5.953,solubility,test,test
,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21,,,,,,,,,,,,,4952.0,4.3313,solubility,test,train
,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,,,,,,,,,,,,,2895.0,6.1,solubility,test,train
,O=C1OC(c2ccccc2)C(=O)N1[C@H]1CCCN(C[C@H]2COc3ccccc3O2)C1,,,,,,,,8894.0,4.6,logd,train,train,,,,,
,O=C1OC(c2ccccc2)CN(C2CCCCC2)C1=O,,,,,,,,,,,,,6085.0,5.1533,solubility,train,train
,O=C1OC2(CCCC2)c2ccccc21,,,,,,,,,,,,,7883.0,6.2395,solubility,test,train
,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,,,,,,,,,,,,,7326.0,5.9229,solubility,train,train
,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,,,,,,,,13824.0,-0.12,logd,test,train,6224.0,5.2496,solubility,train,train
,O=C1OCCN1/N=C\c1c(N2CCCCC2)nc2n(c1=O)CCCC2,,,,,,,,,,,,,7076.0,5.7692,solubility,test,test
,O=C1OCCN1[C@H]1CCCN(C[C@H]2COc3ccccc3O2)C1,,,,,,,,9993.0,1.6,logd,train,train,,,,,
,O=C1OCc2ccc([N+](=O)[O-])cc21,,,,,,,,,,,,,11941.0,6.349,solubility,train,train
,O=C1O[C@@H](COc2ccon2)CN1c1ccc(C2=CCOCC2)c(F)c1,,,,,,,,13825.0,2.61,logd,train,train,,,,,
,O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,,,,,,,,13826.0,3.54,logd,train,train,,,,,
,O=C1O[C@@]2(CN3CCC2CC3)CN1c1ccc(Br)s1,,,,,,,,13827.0,2.0,logd,train,train,,,,,
,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,,,,,,,,,,,,,11541.0,9.2394,solubility,train,train
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cc(-c4ccccc4)[nH]n3)CC2)c2cnccc21,,,,,,,,6359.0,3.16,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cc(-c4ccccc4)on3)CC2)c2cccnc21,,,,,,,,752.0,3.3,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cc(-c4ccccc4)on3)CC2)c2ncccc21,,,,,,,,5209.0,3.7,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccc(F)cc4)n3)CC2)c2cnccc21,,,,,,,,4324.0,3.2,logd,train,test,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4cccc(F)c4)n3)CC2)c2cnccc21,,,,,,,,2510.0,3.4,logd,train,test,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4)n3)CC2)c2cccnc21,,,,,,,,4755.0,2.8,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4)n3)CC2)c2cnccc21,,,,,,,,4189.0,3.1,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,,,,,,,,7087.0,3.2,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cnc(-c4ccccc4)cn3)CC2)c2cccnc21,,,,,,,,751.0,3.1,logd,train,test,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cnc(-c4ccccc4)cn3)CC2)c2cnccc21,,,,,,,,4756.0,3.39,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cnn(-c4ccccc4)c3)CC2)c2cccnc21,,,,,,,,4793.0,2.9,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3cnn(-c4ccccc4)n3)CC2)c2cnccc21,,,,,,,,5208.0,3.4,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(CF)c4)cn3)CC2)c2cnccc21,,,,,,,,3085.0,2.65,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(F)c4)cn3)CC2)c2cccnc21,,,,,,,,6270.0,2.48,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(F)c4)cn3)CC2)c2ccncc21,,,,,,,,4773.0,2.78,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(F)c4)cn3)CC2)c2cnccc21,,,,,,,,4774.0,2.8,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(OCF)c4)cn3)CC2)c2ccncc21,,,,,,,,235.0,2.71,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4cccc(OCF)c4)cn3)CC2)c2cnccc21,,,,,,,,4859.0,2.75,logd,train,test,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2ccccc21,,,,,,,,4291.0,3.73,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2cccnc21,,,,,,,,4772.0,2.32,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2cnccc21,,,,,,,,1187.0,2.65,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4)cn3)CC2)c2ncccc21,,,,,,,,2511.0,2.71,logd,test,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4CF)cn3)CC2)c2cnccc21,,,,,,,,237.0,2.54,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4F)cn3)CC2)c2ccncc21,,,,,,,,4292.0,2.79,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4F)cn3)CC2)c2cnccc21,,,,,,,,236.0,2.79,logd,train,train,,,,,
,O=C1O[C@]2(CC[C@H](C(=O)Nc3ncc(-c4ccccc4OCF)cn3)CC2)c2cnccc21,,,,,,,,6271.0,2.71,logd,train,train,,,,,
,O=C1O[C@]2(CN3CCC2CC3)CN1c1cccs1,,,,,,,,13828.0,0.9,logd,train,train,,,,,
,O=C1Oc2ccccc2C1(CCC[NH+]1CCOCC1)c1ccccc1,,,,,,,,,,,,,7812.0,6.2032,solubility,train,train
,O=C1Oc2ccccc2C1(CC[NH+]1CCCCC1)c1ccccc1,,,,,,,,,,,,,6556.0,5.4344,solubility,train,train
,O=C1Oc2ccccc2C1(CC[NH+]1CCOCC1)c1ccccc1,,,,,,,,,,,,,9055.0,6.9122,solubility,train,train
,O=C1[C@@H](Cc2n[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1Cc1ccccc1,,,,,,,,5795.0,4.6,logd,train,train,,,,,
,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,,,,,,,,,,,,,5804.0,4.95,solubility,train,train
,O=C1[C@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,,,,,,,,,,,,,4271.0,3.6,solubility,train,train
,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1,,,,,,,,13829.0,3.94,logd,test,train,,,,,
,O=C1[C@]2(Cl)[C@@]3(Cl)[C@]4(Cl)C(Cl)(Cl)[C@@]5(Cl)[C@](Cl)([C@]1(Cl)[C@]53Cl)[C@]24Cl,,,,,,,,,,,,,4387.0,3.74,solubility,train,test
,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,,,,,,,,,,,,,7546.0,6.0485,solubility,train,train
,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,,,,,,,,,,,,,9356.0,7.0946,solubility,train,train
,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)O1,,,,,,,,,,,,,6939.0,5.6841,solubility,train,test
,O=C1[N-]C(=S)NC1(c1ccccc1)c1ccccc1,,,,,,,,,,,,,6420.0,5.354,solubility,train,train
,O=C1[N-]S(=O)(=O)c2ccccc21,,,,,,,,,,,,,10373.0,8.0101,solubility,train,train
,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,,,,,,,,,,,,,10252.0,7.8598,solubility,train,train
,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,,,,,,,,,,,,,9439.0,7.1612,solubility,train,train
,O=C1c2c(c3n(c(=O)c2O)C2(CCC4CC42)N(CC2CCOCC2)C3=O)CCN1Cc1ccc(F)c(Cl)c1,,,,,,,,,,,,,291.0,4.1461,solubility,train,train
,O=C1c2c(c3n(c(=O)c2O)C2(CCC4CC42)N(CCN2C(=O)CCC2=O)C3=O)CCN1Cc1ccc(F)c(Cl)c1,,,,,,,,,,,,,2229.0,4.6812,solubility,train,train
,O=C1c2c(c3n(c(=O)c2O)C2(CCC4CC42)N(CCO)C3=O)CCN1Cc1ccc(F)c(Cl)c1,,,,,,,,,,,,,1329.0,5.0294,solubility,test,train
,O=C1c2c(c3n(c(=O)c2O)[C@@H](C2CC2)N(C2CC2)C3=O)CCN1Cc1ccc(F)c(Cl)c1,,,,,,,,,,,,,1751.0,4.5315,solubility,train,train
,O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,,,,,,,,,,,,,3154.0,0.3043,solubility,train,train
,O=C1c2cc(C(F)(F)F)ccc2NC12CCN(CC1CCOCC1)CC2,,,,,,,,6287.0,2.8,logd,train,train,,,,,
,O=C1c2cc(CCCCO)ccc2OCc2ccsc21,,,,,,,,,,,,,14418.0,5.084,solubility,train,train
,O=C1c2cc(Cl)ccc2CCc2ncccc21,,,,,,,,,,,,,4197.0,3.5053,solubility,train,test
,O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1,,,,,,,,,,,,,5089.0,4.4398,solubility,train,train
,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,,,,,,,,13830.0,1.8,logd,train,test,,,,,
,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,,,,,,,,13831.0,2.1,logd,train,test,,,,,
,O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1,,,,,,,,13832.0,2.0,logd,train,train,,,,,
,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,,,,,,,,13833.0,2.3,logd,train,train,,,,,
,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,,,,,,,,,,,,,4453.0,3.81,solubility,train,train
,O=C1c2ccccc2-c2ccc(Br)c3cccc1c23,,,,,,,,,,,,,3345.0,1.6401,solubility,train,train
,O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,,,,,,,,,,,,,3057.0,-2.5133,solubility,train,train
,O=C1c2ccccc2-c2cccc3c(-c4ccc5c6c(cccc46)-c4ccccc4C5=O)ccc1c23,,,,,,,,,,,,,3056.0,-2.531,solubility,test,train
,O=C1c2ccccc2-c2ccccc21,,,,,,,,,,,,,6071.0,5.1475,solubility,test,train
,O=C1c2ccccc2C(=NO)C1[N+](=O)[O-],,,,,,,,,,,,,14136.0,6.318,solubility,test,train
,O=C1c2ccccc2C(=O)C1(CN1CCOCC1)c1ccccc1,,,,,,,,,,,,,9101.0,6.938,solubility,train,test
,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,,,,,,,,,,,,,6542.0,5.4262,solubility,test,train
,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,3830.0,2.9452,solubility,test,train
,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,,,,,,,,,,,,,5027.0,4.3926,solubility,train,train
,O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,,,,,,,,,,,,,5106.0,4.4549,solubility,train,train
,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,,,,,,,,,,,,,5612.0,4.8444,solubility,train,train
,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,,,,,,,,,,,,,6109.0,5.1698,solubility,train,train
,O=C1c2ccccc2C(=O)C1c1ccccc1,,,,,,,,,,,,,6965.0,5.7016,solubility,train,train
,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](C1CCCCC1)(C1CCCCC1)C1CCCCC1,,,,,,,,2649.0,4.5,logd,test,train,,,,,
,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,,,,,,,,3116.0,1.37,logd,train,test,,,,,
,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,,,,,,,,7501.0,2.13,logd,train,train,,,,,
,O=C1c2ccccc2C(=O)N1CCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,2518.0,1.67,logd,train,test,,,,,
,O=C1c2ccccc2C(=O)N1CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,2172.0,1.14,logd,train,train,,,,,
,O=C1c2ccccc2C(=O)N1CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,5789.0,0.01,logd,train,train,,,,,
,O=C1c2ccccc2C(=O)N1C[C@H]1CC[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1,,,,,,,,,,,,,857.0,3.0,solubility,train,train
,O=C1c2ccccc2C(=O)N1c1ccc(O)cc1,,,,,,,,13834.0,2.0,logd,train,train,,,,,
,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,,,,,,,,,,,,,11519.0,3.46,solubility,train,test
,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,,,,,,,,,,,,,7841.0,6.22,solubility,train,train
,O=C1c2ccccc2C(=O)c2ccccc21,,,,,,,,,,,,,2524.0,3.81,solubility,train,train
,O=C1c2ccccc2CCC1C[NH+]1CCCCC1,,,,,,,,,,,,,7650.0,6.1058,solubility,train,train
,O=C1c2ccccc2CCC1C[NH+]1CCOCC1,,,,,,,,,,,,,9749.0,7.3896,solubility,train,train
,O=C1c2ccccc2CCN1CCCN1CCN(C2CCCCC2)CC1,,,,,,,,4068.0,1.49,logd,train,train,,,,,
,O=C1c2ccccc2CN1C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,,,,,,,13835.0,4.1,logd,train,train,,,,,
,O=C1c2ccccc2CN1CCc1cc2ncccc2[nH]1,,,,,,,,8825.0,2.19,logd,test,train,,,,,
,O=C1c2ccccc2Cc2ccccc2N1CCF,,,,,,,,,,,,,2956.0,4.5165,solubility,train,train
,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,,,,,,,,,,,,,8996.0,6.8737,solubility,train,train
,O=C1c2ccccc2S(=O)(=O)N1Cc1ccccc1,,,,,,,,8167.0,-1.8,logd,train,train,,,,,
,O=C1c2nc3cccc(C(F)(F)F)c3n2CCN1CC1CCC1,,,,,,,,9482.0,3.09,logd,train,train,2198.0,5.1241,solubility,train,train
,O=C1c2nc3ccccc3n2CCN1CCCCOc1ccc(OC(F)(F)F)cc1,,,,,,,,9758.0,4.64,logd,train,train,2199.0,4.5537,solubility,train,train
,O=CC1(c2ccccc2)CCNCC1,,,,,,,,,,,,,10308.0,7.9019,solubility,train,train
,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,,,,,,,,13836.0,1.34,logd,train,train,,,,,
,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1,,,,,,,,13837.0,0.85,logd,train,train,,,,,
,O=CN1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,,,,,,,,13838.0,2.01,logd,train,train,,,,,
,O=CN1CCC[C@H](NC(=O)[C@H]2CN(S(=O)(=O)c3ccccc3)C[C@@H]2NC(=O)c2cc(-c3ccccc3Cl)on2)C1,,,,,,,,,,,,,2001.0,3.6532,solubility,test,train
,O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,,,,,,,,,,,,,3021.0,4.81,solubility,train,train
,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,,,,,,,,,,,,,12425.0,4.81,solubility,train,test
,O=CN[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,,,,,,,,,,,7712.0,6.14,solubility,train,test
,O=CN[C@H](N1C=CN([C@H](NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,,,,,,,,,,,,,5549.0,4.81,solubility,train,train
,O=CN[C@H](N1CCN([C@@H](NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,,,,,,,,,,,,,5546.0,4.81,solubility,train,train
,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,,,,,,,,13839.0,0.02,logd,test,train,,,,,
,O=CNc1ccc(S(=O)(=O)c2ccc(NC=O)cc2)cc1,,,,,,,,,,,,,8899.0,6.8242,solubility,train,train
,O=CNc1ccccc1OCC(=O)[O-],,,,,,,,,,,,,10606.0,8.3106,solubility,train,train
,O=Cc1c[nH]c2ccccc12,,,,,,,,,,,,,9639.0,7.3046,solubility,test,train
,O=Cc1cc(Br)cc(Br)c1O,,,,,,,,,,,,,6759.0,5.5783,solubility,train,train
CHEMBL223708,O=Cc1cc2ccccc2[nH]1,active,145.16099999999997,1.9804,1.0,1.0,7.4089353929735005,active,,,,,,,,,,
CHEMBL375867,O=Cc1ccc(-c2ccc(Cl)cc2)o1,active,206.628,3.4125000000000014,0.0,2.0,7.154901959985743,active,,,,,,,,,,
,O=Cc1ccc(O)c(O)c1O,,,,,,,,,,,,,10365.0,7.9997,solubility,train,train
,O=Cc1ccc(OCC(O)CO)cc1,,,,,,,,,,,,,10551.0,8.2165,solubility,train,train
,O=Cc1ccc(Oc2ccccc2)cc1,,,,,,,,,,,,,6045.0,5.1358,solubility,train,train
,O=Cc1ccc(Sc2ccccc2)cc1,,,,,,,,,,,,,5560.0,4.8151,solubility,test,train
,O=Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,2907.0,7.37,solubility,train,test
,O=Cc1ccc2ccccc2c1,,,,,,,,,,,,,7624.0,6.0915,solubility,train,test
,O=Cc1cccc2ccccc12,,,,,,,,,,,,,8094.0,6.3536,solubility,train,train
,O=Cc1ccccc1B(O)O,,,,,,,,13840.0,0.83,logd,train,train,,,,,
,O=Cc1ccccc1OCC(O)CO,,,,,,,,,,,,,10550.0,8.2165,solubility,train,train
CHEMBL189362,O=Cc1ccco1,active,96.08499999999998,1.0920999999999998,0.0,2.0,7.638272163982407,active,,,,,,,,,,
CHEMBL328441,O=Cc1cccs1,active,112.153,1.5606,0.0,2.0,8.0,active,,,,,,,,,,
,O=Cc1csc(-c2ccc([N+](=O)[O-])s2)n1,,,,,,,,,,,,,7198.0,5.8523,solubility,test,train
CHEMBL225650,O=Cc1cscn1,active,113.141,0.9556,0.0,3.0,7.443697499232712,active,,,,,,,,,,
,O=Ic1ccccc1C(=O)O,,,,,,,,,,,,,11282.0,9.5119,solubility,train,train
,O=N/C(=C(/NO)c1ccccc1)c1ccccc1,,,,,,,,,,,,,4261.0,3.587,solubility,test,train
,O=NC1=C(NO)CCC/C1=N/O,,,,,,,,,,,,,11460.0,9.7666,solubility,test,train
,O=NN(CCCl)C(=O)N(C1CCCCC1)C1CC1,,,,,,,,4927.0,1.63,logd,train,train,,,,,
,O=NN(CCCl)C(=O)N(C1CCCCC1)C1CCCC1,,,,,,,,4006.0,2.77,logd,test,train,,,,,
